fecha,prediccion,CATEGORIA,PRODUCTO,tipo
2023-06-03 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-04 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-05 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-06 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-07 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-08 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-09 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-10 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-11 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-12 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-13 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-14 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-15 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-16 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-17 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-18 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-19 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-20 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-21 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-22 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-23 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-24 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-25 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-26 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-27 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-28 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-29 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-06-30 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-01 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-02 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-03 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-04 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-05 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-06 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-07 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-08 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-09 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-10 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-11 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-12 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-13 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-14 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-15 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-16 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-17 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-18 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-19 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-20 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-21 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-22 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-23 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-24 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-25 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-26 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-27 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-28 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-29 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-30 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-07-31 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-01 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-02 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-03 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-04 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-05 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-06 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-07 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-08 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-09 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-10 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-11 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-12 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-13 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-14 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-15 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-16 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2023-08-17 17:01:13,0.0,Accesorios,Vela conejo feliz niña,futuro
2025-10-14 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-15 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-16 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-17 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-18 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-19 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-20 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-21 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-22 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-23 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-24 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-25 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-26 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-27 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-28 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-29 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-30 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-10-31 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-01 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-02 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-03 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-04 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-05 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-06 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-07 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-08 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-09 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-10 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-11 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-12 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-13 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-14 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-15 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-16 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-17 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-18 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-19 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-20 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-21 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-22 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-23 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-24 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-25 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-26 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-27 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-28 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-29 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-30 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-01 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-02 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-03 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-04 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-05 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-06 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-07 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-08 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-09 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-10 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-11 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-12 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-13 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-14 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-15 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-16 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-17 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-18 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-19 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-20 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-21 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-22 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-23 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-24 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-25 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-26 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-27 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-28 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-29 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-30 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-31 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-01 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-02 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-03 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-04 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-05 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-06 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-07 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-08 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-09 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-10 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-11 17:21:27,0.0,Accesorios,Vela de #1 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-03 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-04 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-05 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-06 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-07 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-08 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-09 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-10 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-11 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-12 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-13 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-14 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-15 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-16 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-17 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-18 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-19 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-20 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-21 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-22 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-23 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-24 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-25 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-26 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-27 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-28 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-29 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-11-30 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-01 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-02 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-03 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-04 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-05 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-06 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-07 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-08 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-09 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-10 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-11 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-12 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-13 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-14 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-15 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-16 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-17 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-18 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-19 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-20 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-21 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-22 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-23 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-24 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-25 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-26 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-27 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-28 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-29 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-30 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2025-12-31 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-01 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-02 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-03 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-04 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-05 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-06 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-07 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-08 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-09 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-10 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-11 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-12 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-13 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-14 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-15 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-16 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-17 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-18 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-19 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-20 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-21 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-22 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-23 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-24 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-25 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-26 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-27 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
2026-01-28 13:12:26,0.0,Accesorios,Vela de #2 sweet ligth 24pza(C-pza/1pza)(S-pza/24),futuro
